"","College","Season","Coach","username","Coach.1","Role","Race"
"2465","Utah",2010,"Aaron Roderick","aaron-roderick","Aaron Roderick","Offensive Coordinator/Wide Receivers Coach","White"
"2466","Utah",2010,"Dave Schramm","dave-schramm","Dave Schramm","Offensive Coordinator/Tight Ends Coach","White"
"2467","Utah",2011,"Norm Chow","norm-chow","Norm Chow","Offensive Coordinator/Tight Ends Coach","Other"
"2468","Utah",2012,"Brian Johnson","brian-johnson","Brian Johnson","Offensive Coordinator/Quarterbacks Coach","Black"
"2469","Utah",2013,"Brian Johnson","brian-johnson","Brian Johnson","Offensive Coordinator/Quarterbacks Coach","Black"
"2470","Utah",2013,"Dennis Erickson","dennis-erickson","Dennis Erickson","Offensive Coordinator/Running Backs Coach","White"
"2471","Utah",2014,"Dave Christensen","dave-christensen","Dave Christensen","Offensive Coordinator/Tight Ends Coach","White"
"2472","Utah",2015,"Aaron Roderick","aaron-roderick","Aaron Roderick","Offensive Coordinator/Quarterbacks Coach","White"
"2473","Utah",2015,"Jim Harding","jim-harding","Jim Harding","Offensive Coordinator/Offensive Line Coach","White"
"2474","Utah",2016,"Aaron Roderick","aaron-roderick","Aaron Roderick","Offensive Coordinator/Quarterbacks Coach","White"
"2475","Utah",2016,"Jim Harding","jim-harding","Jim Harding","Offensive Coordinator/Offensive Line Coach","White"
"2476","Utah",2017,"Troy Taylor","troy-taylor","Troy Taylor","Offensive Coordinator/Quarterbacks Coach","White"
"2477","Utah",2018,"Troy Taylor","troy-taylor","Troy Taylor","Offensive Coordinator/Quarterbacks Coach","White"
"2478","Utah",2019,"Andy Ludwig","andy-ludwig","Andy Ludwig","Offensive Coordinator/Quarterbacks Coach","White"
"2479","Utah",2020,"Andy Ludwig","andy-ludwig","Andy Ludwig","Offensive Coordinator/Quarterbacks Coach","White"
"2480","Utah",2021,"Andy Ludwig","andy-ludwig","Andy Ludwig","Offensive Coordinator/Quarterbacks Coach","White"
"2481","Utah State",2000,"Bob Cole","bob-cole","Bob Cole","Offensive Coordinator/Quarterbacks Coach","White"
"2482","Utah State",2001,"Bob Cole","bob-cole","Bob Cole","Offensive Coordinator/Quarterbacks Coach","White"
"2483","Utah State",2002,"Bob Cole","bob-cole","Bob Cole","Offensive Coordinator/Quarterbacks Coach","White"
"2484","Utah State",2003,"Bob Cole","bob-cole","Bob Cole","Offensive Coordinator/Quarterbacks Coach","White"
"2485","Utah State",2004,"Bob Cole","bob-cole","Bob Cole","Offensive Coordinator/Quarterbacks Coach","White"
"2486","Utah State",2005,"Mike Santiago","mike-santiago","Mike Santiago","Offensive Coordinator/Quarterbacks Coach","White"
"2487","Utah State",2006,"Mike Santiago","mike-santiago","Mike Santiago","Offensive Coordinator/Quarterbacks Coach","White"
"2488","Utah State",2007,"Darrell Dickey","darrell-dickey","Darrell Dickey","Offensive Coordinator/Quarterbacks Coach","White"
"2489","Utah State",2008,"Darrell Dickey","darrell-dickey","Darrell Dickey","Offensive Coordinator/Quarterbacks Coach","White"
"2490","Utah State",2009,"Dave Baldwin","dave-baldwin","Dave Baldwin","Offensive Coordinator/Wide Receivers Coach","White"
"2491","Utah State",2010,"Dave Baldwin","dave-baldwin","Dave Baldwin","Offensive Coordinator/Quarterbacks Coach","White"
"2492","Utah State",2011,"Dave Baldwin","dave-baldwin","Dave Baldwin","Offensive Coordinator/Tight Ends Coach","White"
"2493","Utah State",2012,"Matt Wells","matt-wells","Matt Wells","Offensive Coordinator/Quarterbacks Coach","White"
"2494","Utah State",2013,"Kevin McGiven","kevin-mcgiven","Kevin McGiven","Offensive Coordinator/Quarterbacks Coach","White"
"2495","Utah State",2013,"Luke Wells","luke-wells","Luke Wells","Offensive Coordinator/Tight Ends Coach","White"
"2496","Utah State",2014,"Kevin McGiven","kevin-mcgiven","Kevin McGiven","Offensive Coordinator/Quarterbacks Coach","White"
"2497","Utah State",2014,"Luke Wells","luke-wells","Luke Wells","Offensive Coordinator/Tight Ends Coach","White"
"2498","Utah State",2015,"Josh Heupel","josh-heupel","Josh Heupel","Offensive Coordinator/Quarterbacks Coach","White"
"2499","Utah State",2015,"Luke Wells","luke-wells","Luke Wells","Offensive Coordinator/Tight Ends Coach","White"
"2500","Utah State",2016,"Jovon Bouknight","jovon-bouknight","Jovon Bouknight","Offensive Coordinator/Wide Receivers Coach","Black"
"2501","Utah State",2016,"Luke Wells","luke-wells","Luke Wells","Offensive Coordinator/Quarterbacks Coach","White"
"2502","Utah State",2017,"David Yost","david-yost","David Yost","Offensive Coordinator/Quarterbacks Coach","White"
"2503","Utah State",2018,"David Yost","david-yost","David Yost","Offensive Coordinator/Quarterbacks Coach","White"
"2504","Utah State",2019,"Mike Sanford Jr.","mike-sanford-jr","Mike Sanford Jr.","Offensive Coordinator/Quarterbacks Coach","White"
"2505","Utah State",2020,"Bodie Reeder","bodie-reeder","Bodie Reeder","Offensive Coordinator/Quarterbacks Coach","White"
"2506","Utah State",2021,"Anthony Tucker","anthony-tucker","Anthony Tucker","Offensive Coordinator/Quarterbacks Coach","Black"
"2507","UTEP",2000,"Patrick Higgins","patrick-higgins","Patrick Higgins","Offensive Coordinator/Wide Receivers Coach","White"
"2508","UTEP",2001,"Patrick Higgins","patrick-higgins","Patrick Higgins","Offensive Coordinator/Wide Receivers Coach","White"
"2509","UTEP",2002,"Patrick Higgins","patrick-higgins","Patrick Higgins","Offensive Coordinator/Wide Receivers Coach","White"
"2510","UTEP",2003,"Patrick Higgins","patrick-higgins","Patrick Higgins","Offensive Coordinator/Wide Receivers Coach","White"
"2511","UTEP",2004,"Eric Price","eric-price","Eric Price","Offensive Coordinator/Wide Receivers Coach","White"
"2512","UTEP",2005,"Eric Price","eric-price","Eric Price","Offensive Coordinator","White"
"2513","UTEP",2006,"Eric Price","eric-price","Eric Price","Offensive Coordinator/Wide Receivers Coach","White"
"2514","UTEP",2007,"Eric Price","eric-price","Eric Price","Offensive Coordinator/Quarterbacks Coach","White"
"2515","UTEP",2008,"Aaron Price","aaron-price","Aaron Price","Offensive Coordinator/Quarterbacks Coach/Kickers Coach","White"
"2516","UTEP",2008,"Bob Connelly","bob-connelly","Bob Connelly","Offensive Coordinator/Offensive Line Coach","White"
"2517","UTEP",2009,"Aaron Price","aaron-price","Aaron Price","Offensive Coordinator/Quarterbacks Coach/Kickers Coach","White"
"2518","UTEP",2009,"Bob Connelly","bob-connelly","Bob Connelly","Offensive Coordinator/Offensive Line Coach","White"
"2519","UTEP",2010,"Aaron Price","aaron-price","Aaron Price","Offensive Coordinator/Quarterbacks Coach/Kickers Coach","White"
"2520","UTEP",2010,"Bob Connelly","bob-connelly","Bob Connelly","Offensive Coordinator/Offensive Line Coach","White"
"2521","UTEP",2011,"Aaron Price","aaron-price","Aaron Price","Offensive Coordinator/Quarterbacks Coach","White"
"2522","UTEP",2012,"Aaron Price","aaron-price","Aaron Price","Offensive Coordinator/Quarterbacks Coach","White"
"2523","UTEP",2012,"Brian Natkin","brian-natkin","Brian Natkin","Offensive Line Coach/Recruiting Coordinator","White"
"2524","UTEP",2013,"Patrick Higgins","patrick-higgins","Patrick Higgins","Offensive Coordinator/Quarterbacks Coach","White"
"2525","UTEP",2014,"Patrick Higgins","patrick-higgins","Patrick Higgins","Offensive Coordinator/Quarterbacks Coach","White"
"2526","UTEP",2015,"Patrick Higgins","patrick-higgins","Patrick Higgins","Offensive Coordinator/Quarterbacks Coach","White"
"2527","UTEP",2016,"Brent Pease","brent-pease","Brent Pease","Offensive Coordinator/Quarterbacks Coach","White"
"2528","UTEP",2017,"Brent Pease","brent-pease","Brent Pease","Offensive Coordinator/Quarterbacks Coach","White"
"2529","UTEP",2018,"Mike Canales","mike-canales","Mike Canales","Offensive Coordinator/Quarterbacks Coach","White"
"2530","UTEP",2019,"Mike Canales","mike-canales","Mike Canales","Offensive Coordinator/Quarterbacks Coach","White"
"2531","UTEP",2020,"Mike Canales","mike-canales","Mike Canales","Offensive Coordinator/Quarterbacks Coach","White"
"2532","UTEP",2021,"Dave Warner","dave-warner","Dave Warner","Offensive Coordinator","White"
"2533","UT San Antonio",2011,"Travis Bush","travis-bush","Travis Bush","Offensive Coordinator/Quarterbacks Coach","White"
"2534","UT San Antonio",2012,"Kevin Brown","kevin-brown","Kevin Brown","Offensive Coordinator/Quarterbacks Coach","White"
"2535","UT San Antonio",2013,"Kevin Brown","kevin-brown","Kevin Brown","Offensive Coordinator/Quarterbacks Coach","White"
"2536","UT San Antonio",2014,"Kevin Brown","kevin-brown","Kevin Brown","Offensive Coordinator/Quarterbacks Coach","White"
"2537","UT San Antonio",2015,"Kevin Brown","kevin-brown","Kevin Brown","Offensive Coordinator/Quarterbacks Coach","White"
"2538","UT San Antonio",2016,"Frank Scelfo","frank-scelfo","Frank Scelfo","Offensive Coordinator/Quarterbacks Coach","White"
"2539","UT San Antonio",2017,"Frank Scelfo","frank-scelfo","Frank Scelfo","Offensive Coordinator/Quarterbacks Coach","White"
"2540","UT San Antonio",2018,"Al Borges","al-borges","Al Borges","Offensive Coordinator/Quarterbacks Coach","White"
"2541","UT San Antonio",2019,"Jeff Kastl","jeff-kastl","Jeff Kastl","Offensive Coordinator/Quarterbacks Coach","White"
"2542","Vanderbilt",2000,"Steve Crosby","steve-crosby","Steve Crosby","Offensive Coordinator/Wide Receivers Coach","White"
"2543","Vanderbilt",2001,"Steve Crosby","steve-crosby","Steve Crosby","Offensive Coordinator/Wide Receivers Coach","White"
"2544","Vanderbilt",2002,"Ted Cain","ted-cain","Ted Cain","Offensive Coordinator/Tight Ends Coach","White"
"2545","Vanderbilt",2003,"Ted Cain","ted-cain","Ted Cain","Offensive Coordinator/Tight Ends Coach","White"
"2546","Vanderbilt",2004,"Ted Cain","ted-cain","Ted Cain","Offensive Coordinator/Tight Ends Coach","White"
"2547","Vanderbilt",2005,"Ted Cain","ted-cain","Ted Cain","Offensive Coordinator/Tight Ends Coach","White"
"2548","Vanderbilt",2006,"Ted Cain","ted-cain","Ted Cain","Offensive Coordinator/Tight Ends Coach","White"
"2549","Vanderbilt",2007,"Ted Cain","ted-cain","Ted Cain","Offensive Coordinator/Tight Ends Coach","White"
"2550","Vanderbilt",2008,"Ted Cain","ted-cain","Ted Cain","Offensive Coordinator/Tight Ends Coach","White"
"2551","Vanderbilt",2009,"Ted Cain","ted-cain","Ted Cain","Offensive Coordinator/Tight Ends Coach","White"
"2552","Vanderbilt",2010,"Jimmy Kiser","jimmy-kiser","Jimmy Kiser","Offensive Coordinator/Quarterbacks Coach","White"
"2553","Vanderbilt",2011,"John Donovan","john-donovan","John Donovan","Offensive Coordinator/Running Backs Coach","White"
"2554","Vanderbilt",2012,"John Donovan","john-donovan","John Donovan","Offensive Coordinator/Running Backs Coach","White"
"2555","Vanderbilt",2013,"John Donovan","john-donovan","John Donovan","Offensive Coordinator/Running Backs Coach","White"
"2556","Vanderbilt",2014,"Karl Dorrell","karl-dorrell","Karl Dorrell","Offensive Coordinator/Quarterbacks Coach","Black"
"2557","Vanderbilt",2015,"Andy Ludwig","andy-ludwig","Andy Ludwig","Offensive Coordinator/Quarterbacks Coach","White"
"2558","Vanderbilt",2016,"Andy Ludwig","andy-ludwig","Andy Ludwig","Offensive Coordinator/Tight Ends Coach","White"
"2559","Vanderbilt",2017,"Andy Ludwig","andy-ludwig","Andy Ludwig","Offensive Coordinator/Tight Ends Coach","White"
"2560","Vanderbilt",2018,"Andy Ludwig","andy-ludwig","Andy Ludwig","Offensive Coordinator/Running Backs Coach/Tight Ends Coach","White"
"2561","Vanderbilt",2019,"Gerry Gdowski","gerry-gdowski","Gerry Gdowski","Offensive Coordinator/Quarterbacks Coach","White"
"2562","Vanderbilt",2021,"David Raih","david-raih","David Raih","Offensive Coordinator/Wide Receivers Coach","White"
"2563","Virginia",2000,"Gary Tranquill","gary-tranquill","Gary Tranquill","Offensive Coordinator/Quarterbacks Coach","White"
"2564","Virginia",2001,"Bill Musgrave","bill-musgrave","Bill Musgrave","Offensive Coordinator/Quarterbacks Coach/Tight Ends Coach","White"
"2565","Virginia",2002,"Bill Musgrave","bill-musgrave","Bill Musgrave","Offensive Coordinator/Quarterbacks Coach/Tight Ends Coach","White"
"2566","Virginia",2003,"Ron Prince","ron-prince","Ron Prince","Offensive Coordinator/Offensive Line Coach","Black"
"2567","Virginia",2004,"Ron Prince","ron-prince","Ron Prince","Offensive Coordinator/Offensive Line Coach","Black"
"2568","Virginia",2005,"Ron Prince","ron-prince","Ron Prince","Offensive Coordinator/Offensive Line Coach","Black"
"2569","Virginia",2006,"Mike Groh","mike-groh","Mike Groh","Offensive Coordinator/Quarterbacks Coach/Recruiting Coordinator","White"
"2570","Virginia",2007,"Mike Groh","mike-groh","Mike Groh","Offensive Coordinator","White"
"2571","Virginia",2008,"Mike Groh","mike-groh","Mike Groh","Offensive Coordinator","White"
"2572","Virginia",2009,"Gregg Brandon","gregg-brandon","Gregg Brandon","Offensive Coordinator/Quarterbacks Coach","White"
"2573","Virginia",2010,"Bill Lazor","bill-lazor","Bill Lazor","Offensive Coordinator/Quarterbacks Coach","White"
"2574","Virginia",2011,"Bill Lazor","bill-lazor","Bill Lazor","Offensive Coordinator/Quarterbacks Coach","White"
"2575","Virginia",2012,"Bill Lazor","bill-lazor","Bill Lazor","Offensive Coordinator/Quarterbacks Coach/Wide Receivers Coach","White"
"2576","Virginia",2013,"Steve Fairchild","steve-fairchild","Steve Fairchild","Offensive Coordinator/Quarterbacks Coach","White"
"2577","Virginia",2014,"Steve Fairchild","steve-fairchild","Steve Fairchild","Offensive Coordinator/Quarterbacks Coach","White"
"2578","Virginia",2015,"Steve Fairchild","steve-fairchild","Steve Fairchild","Offensive Coordinator/Quarterbacks Coach","White"
"2579","Virginia",2016,"Robert Anae","robert-anae","Robert Anae","Offensive Coordinator/Inside Receivers Coach","White"
"2580","Virginia",2017,"Robert Anae","robert-anae","Robert Anae","Offensive Coordinator/Inside Receivers Coach","White"
"2581","Virginia",2018,"Robert Anae","robert-anae","Robert Anae","Offensive Coordinator/Inside Receivers Coach","White"
"2582","Virginia",2019,"Robert Anae","robert-anae","Robert Anae","Offensive Coordinator/Inside Receivers Coach","White"
"2583","Virginia",2020,"Robert Anae","robert-anae","Robert Anae","Offensive Coordinator/Inside Receivers Coach","White"
"2584","Virginia",2021,"Robert Anae","robert-anae","Robert Anae","Tight Ends Coach/Inside Receivers Coach/Offensive Coordinator","White"
"2585","Virginia Tech",2000,"Rickey Bustle","rickey-bustle","Rickey Bustle","Offensive Coordinator/Quarterbacks Coach","White"
"2586","Virginia Tech",2001,"Rickey Bustle","rickey-bustle","Rickey Bustle","Offensive Coordinator/Quarterbacks Coach","White"
"2587","Virginia Tech",2002,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Offensive Line Coach","White"
"2588","Virginia Tech",2003,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Offensive Line Coach","White"
"2589","Virginia Tech",2004,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Offensive Line Coach","White"
"2590","Virginia Tech",2005,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Offensive Line Coach","White"
"2591","Virginia Tech",2006,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Tight Ends Coach","White"
"2592","Virginia Tech",2007,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Tight Ends Coach","White"
"2593","Virginia Tech",2008,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Tight Ends Coach","White"
"2594","Virginia Tech",2009,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Tight Ends Coach","White"
"2595","Virginia Tech",2010,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Tight Ends Coach","White"
"2596","Virginia Tech",2011,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Tight Ends Coach/Offensive Line Coach","White"
"2597","Virginia Tech",2012,"Bryan Stinespring","bryan-stinespring","Bryan Stinespring","Offensive Coordinator/Tight Ends Coach/Offensive Line Coach","White"
"2598","Virginia Tech",2013,"Scot Loeffler","scot-loeffler","Scot Loeffler","Offensive Coordinator/Quarterbacks Coach","White"
"2599","Virginia Tech",2014,"Scot Loeffler","scot-loeffler","Scot Loeffler","Offensive Coordinator/Quarterbacks Coach","White"
"2600","Virginia Tech",2015,"Scot Loeffler","scot-loeffler","Scot Loeffler","Offensive Coordinator/Quarterbacks Coach","White"
"2601","Virginia Tech",2016,"Brad Cornelsen","brad-cornelsen","Brad Cornelsen","Offensive Coordinator/Quarterbacks Coach","White"
"2602","Virginia Tech",2017,"Brad Cornelsen","brad-cornelsen","Brad Cornelsen","Offensive Coordinator/Quarterbacks Coach","White"
"2603","Virginia Tech",2018,"Brad Cornelsen","brad-cornelsen","Brad Cornelsen","Offensive Coordinator/Quarterbacks Coach","White"
"2604","Virginia Tech",2019,"Brad Cornelsen","brad-cornelsen","Brad Cornelsen","Offensive Coordinator/Quarterbacks Coach","White"
"2605","Virginia Tech",2020,"Brad Cornelsen","brad-cornelsen","Brad Cornelsen","Offensive Coordinator/Quarterbacks Coach","White"
"2606","Virginia Tech",2021,"Brad Cornelsen","brad-cornelsen","Brad Cornelsen","Offensive Coordinator/Quarterbacks Coach","White"
"2607","Wake Forest",2000,"Eddie Williamson","eddie-williamson","Eddie Williamson","Offensive Coordinator/Offensive Line Coach","White"
"2608","Wake Forest",2001,"Troy Calhoun","troy-calhoun","Troy Calhoun","Offensive Coordinator/Quarterbacks Coach","White"
"2609","Wake Forest",2002,"Troy Calhoun","troy-calhoun","Troy Calhoun","Offensive Coordinator/Quarterbacks Coach","White"
"2610","Wake Forest",2003,"Steed Lobotzke","steed-lobotzke","Steed Lobotzke","Offensive Coordinator/Offensive Line Coach","White"
"2611","Wake Forest",2004,"Steed Lobotzke","steed-lobotzke","Steed Lobotzke","Offensive Coordinator/Offensive Line Coach","White"
"2612","Wake Forest",2005,"Steed Lobotzke","steed-lobotzke","Steed Lobotzke","Offensive Coordinator/Offensive Line Coach","White"
"2613","Wake Forest",2006,"Steed Lobotzke","steed-lobotzke","Steed Lobotzke","Offensive Coordinator/Offensive Line Coach","White"
