"","College","Season","Coach","username","Coach.1","Role","Race"
"852","Iowa State",2010,"Paul Rhoads","paul-rhoads","Paul Rhoads","Head Coach","White"
"853","Iowa State",2011,"Paul Rhoads","paul-rhoads","Paul Rhoads","Head Coach","White"
"854","Iowa State",2012,"Paul Rhoads","paul-rhoads","Paul Rhoads","Head Coach","White"
"855","Iowa State",2013,"Paul Rhoads","paul-rhoads","Paul Rhoads","Head Coach","White"
"856","Iowa State",2014,"Paul Rhoads","paul-rhoads","Paul Rhoads","Head Coach","White"
"857","Iowa State",2015,"Paul Rhoads","paul-rhoads","Paul Rhoads","Head Coach","White"
"858","Iowa State",2016,"Matt Campbell","matt-campbell","Matt Campbell","Head Coach","White"
"859","Iowa State",2017,"Matt Campbell","matt-campbell","Matt Campbell","Head Coach","White"
"860","Iowa State",2018,"Matt Campbell","matt-campbell","Matt Campbell","Head Coach","White"
"861","Iowa State",2019,"Matt Campbell","matt-campbell","Matt Campbell","Head Coach","White"
"862","Iowa State",2020,"Matt Campbell","matt-campbell","Matt Campbell","Head Coach","White"
"863","Iowa State",2021,"Matt Campbell","matt-campbell","Matt Campbell","Head Coach","White"
"864","Kansas",2000,"Terry Allen","terry-allen","Terry Allen","Head Coach","White"
"865","Kansas",2001,"Terry Allen","terry-allen","Terry Allen","Head Coach","White"
"866","Kansas",2002,"Mark Mangino","mark-mangino","Mark Mangino","Head Coach","White"
"867","Kansas",2003,"Mark Mangino","mark-mangino","Mark Mangino","Head Coach","White"
"868","Kansas",2004,"Mark Mangino","mark-mangino","Mark Mangino","Head Coach","White"
"869","Kansas",2005,"Mark Mangino","mark-mangino","Mark Mangino","Head Coach","White"
"870","Kansas",2006,"Mark Mangino","mark-mangino","Mark Mangino","Head Coach","White"
"871","Kansas",2007,"Mark Mangino","mark-mangino","Mark Mangino","Head Coach","White"
"872","Kansas",2008,"Mark Mangino","mark-mangino","Mark Mangino","Head Coach","White"
"873","Kansas",2009,"Mark Mangino","mark-mangino","Mark Mangino","Head Coach","White"
"874","Kansas",2010,"Turner Gill","turner-gill","Turner Gill","Head Coach","Black"
"875","Kansas",2011,"Turner Gill","turner-gill","Turner Gill","Head Coach","Black"
"876","Kansas",2012,"Charlie Weis","charlie-weis","Charlie Weis","Head Coach/Offensive Coordinator","White"
"877","Kansas",2013,"Charlie Weis","charlie-weis","Charlie Weis","Head Coach","White"
"878","Kansas",2014,"Charlie Weis","charlie-weis","Charlie Weis","Head Coach","White"
"879","Kansas",2015,"David Beaty","david-beaty","David Beaty","Head Coach","White"
"880","Kansas",2016,"David Beaty","david-beaty","David Beaty","Head Coach","White"
"881","Kansas",2017,"David Beaty","david-beaty","David Beaty","Head Coach","White"
"882","Kansas",2018,"David Beaty","david-beaty","David Beaty","Head Coach","White"
"883","Kansas",2019,"Les Miles","les-miles","Les Miles","Head Coach","White"
"884","Kansas",2020,"Les Miles","les-miles","Les Miles","Head Coach","White"
"885","Kansas",2021,"Lance Leipold","lance-leipold","Lance Leipold","Head Coach","White"
"886","Kansas State",2000,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"887","Kansas State",2001,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"888","Kansas State",2002,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"889","Kansas State",2003,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"890","Kansas State",2004,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"891","Kansas State",2005,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"892","Kansas State",2006,"Ron Prince","ron-prince","Ron Prince","Head Coach","Black"
"893","Kansas State",2007,"Ron Prince","ron-prince","Ron Prince","Head Coach","Black"
"894","Kansas State",2008,"Ron Prince","ron-prince","Ron Prince","Head Coach","Black"
"895","Kansas State",2009,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"896","Kansas State",2010,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"897","Kansas State",2011,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"898","Kansas State",2012,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"899","Kansas State",2013,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"900","Kansas State",2014,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"901","Kansas State",2015,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"902","Kansas State",2016,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"903","Kansas State",2017,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"904","Kansas State",2018,"Bill Snyder","bill-snyder","Bill Snyder","Head Coach","White"
"905","Kansas State",2019,"Chris Klieman","chris-klieman","Chris Klieman","Head Coach","White"
"906","Kansas State",2020,"Chris Klieman","chris-klieman","Chris Klieman","Head Coach","White"
"907","Kansas State",2021,"Chris Klieman","chris-klieman","Chris Klieman","Head Coach","White"
"908","Kent State",2000,"Dean Pees","dean-pees","Dean Pees","Head Coach","White"
"909","Kent State",2001,"Dean Pees","dean-pees","Dean Pees","Head Coach","White"
"910","Kent State",2002,"Dean Pees","dean-pees","Dean Pees","Head Coach","White"
"911","Kent State",2003,"Dean Pees","dean-pees","Dean Pees","Head Coach","White"
"912","Kent State",2004,"Doug Martin","doug-martin","Doug Martin","Head Coach","White"
"913","Kent State",2005,"Doug Martin","doug-martin","Doug Martin","Head Coach","White"
"914","Kent State",2006,"Doug Martin","doug-martin","Doug Martin","Head Coach","White"
"915","Kent State",2007,"Doug Martin","doug-martin","Doug Martin","Head Coach","White"
"916","Kent State",2008,"Doug Martin","doug-martin","Doug Martin","Head Coach","White"
"917","Kent State",2009,"Doug Martin","doug-martin","Doug Martin","Head Coach","White"
"918","Kent State",2010,"Doug Martin","doug-martin","Doug Martin","Head Coach","White"
"919","Kent State",2011,"Darrell Hazell","darrell-hazell","Darrell Hazell","Head Coach","Black"
"920","Kent State",2012,"Darrell Hazell","darrell-hazell","Darrell Hazell","Head Coach","Black"
"921","Kent State",2013,"Paul Haynes","paul-haynes","Paul Haynes","Head Coach","Black"
"922","Kent State",2014,"Paul Haynes","paul-haynes","Paul Haynes","Head Coach","Black"
"923","Kent State",2015,"Paul Haynes","paul-haynes","Paul Haynes","Head Coach","Black"
"924","Kent State",2016,"Paul Haynes","paul-haynes","Paul Haynes","Head Coach","Black"
"925","Kent State",2017,"Paul Haynes","paul-haynes","Paul Haynes","Head Coach","Black"
"926","Kent State",2018,"Sean Lewis","sean-lewis","Sean Lewis","Head Coach","White"
"927","Kent State",2019,"Sean Lewis","sean-lewis","Sean Lewis","Head Coach","White"
"928","Kent State",2020,"Sean Lewis","sean-lewis","Sean Lewis","Head Coach","White"
"929","Kent State",2021,"Sean Lewis","sean-lewis","Sean Lewis","Head Coach","White"
"930","Kentucky",2000,"Hal Mumme","hal-mumme","Hal Mumme","Head Coach","White"
"931","Kentucky",2001,"Guy Morriss","guy-morriss","Guy Morriss","Head Coach/Offensive Line Coach","White"
"932","Kentucky",2002,"Guy Morriss","guy-morriss","Guy Morriss","Head Coach","White"
"933","Kentucky",2003,"Rich Brooks","rich-brooks","Rich Brooks","Head Coach","White"
"934","Kentucky",2004,"Rich Brooks","rich-brooks","Rich Brooks","Head Coach","White"
"935","Kentucky",2005,"Rich Brooks","rich-brooks","Rich Brooks","Head Coach","White"
"936","Kentucky",2006,"Rich Brooks","rich-brooks","Rich Brooks","Head Coach","White"
"937","Kentucky",2007,"Rich Brooks","rich-brooks","Rich Brooks","Head Coach","White"
"938","Kentucky",2008,"Rich Brooks","rich-brooks","Rich Brooks","Head Coach","White"
"939","Kentucky",2009,"Rich Brooks","rich-brooks","Rich Brooks","Head Coach","White"
"940","Kentucky",2010,"Joker Phillips","joker-phillips","Joker Phillips","Head Coach","Black"
"941","Kentucky",2011,"Joker Phillips","joker-phillips","Joker Phillips","Head Coach","Black"
"942","Kentucky",2012,"Joker Phillips","joker-phillips","Joker Phillips","Head Coach","Black"
"943","Kentucky",2013,"Mark Stoops","mark-stoops","Mark Stoops","Head Coach","White"
"944","Kentucky",2014,"Mark Stoops","mark-stoops","Mark Stoops","Head Coach","White"
"945","Kentucky",2015,"Mark Stoops","mark-stoops","Mark Stoops","Head Coach","White"
"946","Kentucky",2016,"Mark Stoops","mark-stoops","Mark Stoops","Head Coach","White"
"947","Kentucky",2017,"Mark Stoops","mark-stoops","Mark Stoops","Head Coach","White"
"948","Kentucky",2018,"Mark Stoops","mark-stoops","Mark Stoops","Head Coach","White"
"949","Kentucky",2019,"Mark Stoops","mark-stoops","Mark Stoops","Head Coach","White"
"950","Kentucky",2020,"Mark Stoops","mark-stoops","Mark Stoops","Head Coach","White"
"951","Kentucky",2021,"Mark Stoops","mark-stoops","Mark Stoops","Head Coach","White"
"952","Liberty",2018,"Turner Gill","turner-gill","Turner Gill","Head Coach","Black"
"953","Liberty",2019,"Hugh Freeze","hugh-freeze","Hugh Freeze","Head Coach","White"
"954","Liberty",2020,"Hugh Freeze","hugh-freeze","Hugh Freeze","Head Coach","White"
"955","Liberty",2021,"Hugh Freeze","hugh-freeze","Hugh Freeze","Head Coach","White"
"956","Louisiana",2000,"Jerry Baldwin","jerry-baldwin","Jerry Baldwin","Head Coach","Black"
"957","Louisiana",2001,"Jerry Baldwin","jerry-baldwin","Jerry Baldwin","Head Coach","Black"
"958","Louisiana",2002,"Rickey Bustle","rickey-bustle","Rickey Bustle","Head Coach","White"
"959","Louisiana",2003,"Rickey Bustle","rickey-bustle","Rickey Bustle","Head Coach","White"
"960","Louisiana",2004,"Rickey Bustle","rickey-bustle","Rickey Bustle","Head Coach","White"
"961","Louisiana",2005,"Rickey Bustle","rickey-bustle","Rickey Bustle","Head Coach","White"
"962","Louisiana",2006,"Rickey Bustle","rickey-bustle","Rickey Bustle","Head Coach","White"
"963","Louisiana",2007,"Rickey Bustle","rickey-bustle","Rickey Bustle","Head Coach","White"
"964","Louisiana",2008,"Rickey Bustle","rickey-bustle","Rickey Bustle","Head Coach","White"
"965","Louisiana",2009,"Rickey Bustle","rickey-bustle","Rickey Bustle","Head Coach","White"
"966","Louisiana",2010,"Rickey Bustle","rickey-bustle","Rickey Bustle","Head Coach","White"
"967","Louisiana",2011,"Mark Hudspeth","mark-hudspeth","Mark Hudspeth","Head Coach","White"
"968","Louisiana",2012,"Mark Hudspeth","mark-hudspeth","Mark Hudspeth","Head Coach","White"
"969","Louisiana",2013,"Mark Hudspeth","mark-hudspeth","Mark Hudspeth","Head Coach","White"
"970","Louisiana",2014,"Mark Hudspeth","mark-hudspeth","Mark Hudspeth","Head Coach","White"
"971","Louisiana",2015,"Mark Hudspeth","mark-hudspeth","Mark Hudspeth","Head Coach","White"
"972","Louisiana",2016,"Mark Hudspeth","mark-hudspeth","Mark Hudspeth","Head Coach","White"
"973","Louisiana",2017,"Mark Hudspeth","mark-hudspeth","Mark Hudspeth","Head Coach","White"
"974","Louisiana",2018,"Billy Napier","billy-napier","Billy Napier","Head Coach","White"
"975","Louisiana",2019,"Billy Napier","billy-napier","Billy Napier","Head Coach","White"
"976","Louisiana",2020,"Billy Napier","billy-napier","Billy Napier","Head Coach","White"
"977","Louisiana",2021,"Billy Napier","billy-napier","Billy Napier","Head Coach","White"
"978","Louisiana Monroe",2000,"Bobby Keasler","bobby-keasler","Bobby Keasler","Head Coach","White"
"979","Louisiana Monroe",2001,"Bobby Keasler","bobby-keasler","Bobby Keasler","Head Coach","White"
"980","Louisiana Monroe",2002,"Bobby Keasler","bobby-keasler","Bobby Keasler","Head Coach","White"
"981","Louisiana Monroe",2003,"Charlie Weatherbie","charlie-weatherbie","Charlie Weatherbie","Head Coach","White"
"982","Louisiana Monroe",2004,"Charlie Weatherbie","charlie-weatherbie","Charlie Weatherbie","Head Coach","White"
"983","Louisiana Monroe",2005,"Charlie Weatherbie","charlie-weatherbie","Charlie Weatherbie","Head Coach","White"
"984","Louisiana Monroe",2006,"Charlie Weatherbie","charlie-weatherbie","Charlie Weatherbie","Head Coach","White"
"985","Louisiana Monroe",2007,"Charlie Weatherbie","charlie-weatherbie","Charlie Weatherbie","Head Coach","White"
"986","Louisiana Monroe",2008,"Charlie Weatherbie","charlie-weatherbie","Charlie Weatherbie","Head Coach","White"
"987","Louisiana Monroe",2009,"Charlie Weatherbie","charlie-weatherbie","Charlie Weatherbie","Head Coach","White"
"988","Louisiana Monroe",2010,"Todd Berry","todd-berry","Todd Berry","Head Coach","White"
"989","Louisiana Monroe",2011,"Todd Berry","todd-berry","Todd Berry","Head Coach","White"
"990","Louisiana Monroe",2012,"Todd Berry","todd-berry","Todd Berry","Head Coach","White"
"991","Louisiana Monroe",2013,"Todd Berry","todd-berry","Todd Berry","Head Coach","White"
"992","Louisiana Monroe",2014,"Todd Berry","todd-berry","Todd Berry","Head Coach","White"
"993","Louisiana Monroe",2015,"Todd Berry","todd-berry","Todd Berry","Head Coach","White"
"994","Louisiana Monroe",2016,"Matt Viator","matt-viator","Matt Viator","Head Coach","White"
"995","Louisiana Monroe",2017,"Matt Viator","matt-viator","Matt Viator","Head Coach","White"
"996","Louisiana Monroe",2018,"Matt Viator","matt-viator","Matt Viator","Head Coach","White"
"997","Louisiana Monroe",2019,"Matt Viator","matt-viator","Matt Viator","Head Coach","White"
"998","Louisiana Monroe",2020,"Matt Viator","matt-viator","Matt Viator","Head Coach","White"
"999","Louisiana Tech",2000,"Jack Bicknell Jr.","jack-bicknell-jr","Jack Bicknell Jr.","Head Coach","White"
"1000","Louisiana Tech",2001,"Jack Bicknell Jr.","jack-bicknell-jr","Jack Bicknell Jr.","Head Coach","White"
"1001","Louisiana Tech",2002,"Jack Bicknell Jr.","jack-bicknell-jr","Jack Bicknell Jr.","Head Coach","White"
"1002","Louisiana Tech",2003,"Jack Bicknell Jr.","jack-bicknell-jr","Jack Bicknell Jr.","Head Coach","White"
"1003","Louisiana Tech",2004,"Jack Bicknell Jr.","jack-bicknell-jr","Jack Bicknell Jr.","Head Coach","White"
"1004","Louisiana Tech",2005,"Jack Bicknell Jr.","jack-bicknell-jr","Jack Bicknell Jr.","Head Coach","White"
"1005","Louisiana Tech",2006,"Jack Bicknell Jr.","jack-bicknell-jr","Jack Bicknell Jr.","Head Coach","White"
"1006","Louisiana Tech",2007,"Derek Dooley","derek-dooley","Derek Dooley","Head Coach","White"
"1007","Louisiana Tech",2008,"Derek Dooley","derek-dooley","Derek Dooley","Head Coach","White"
"1008","Louisiana Tech",2009,"Derek Dooley","derek-dooley","Derek Dooley","Head Coach","White"
"1009","Louisiana Tech",2010,"Sonny Dykes","sonny-dykes","Sonny Dykes","Head Coach","White"
"1010","Louisiana Tech",2011,"Sonny Dykes","sonny-dykes","Sonny Dykes","Head Coach","White"
"1011","Louisiana Tech",2012,"Sonny Dykes","sonny-dykes","Sonny Dykes","Head Coach","White"
"1012","Louisiana Tech",2013,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"1013","Louisiana Tech",2014,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"1014","Louisiana Tech",2015,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"1015","Louisiana Tech",2016,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"1016","Louisiana Tech",2017,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"1017","Louisiana Tech",2018,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"1018","Louisiana Tech",2019,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"1019","Louisiana Tech",2020,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"1020","Louisiana Tech",2021,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"1021","Louisville",2000,"John L. Smith","john-l-smith","John L. Smith","Head Coach","White"
"1022","Louisville",2001,"John L. Smith","john-l-smith","John L. Smith","Head Coach","White"
"1023","Louisville",2002,"John L. Smith","john-l-smith","John L. Smith","Head Coach","White"
"1024","Louisville",2003,"Bobby Petrino","bobby-petrino","Bobby Petrino","Head Coach","White"
"1025","Louisville",2004,"Bobby Petrino","bobby-petrino","Bobby Petrino","Head Coach","White"
"1026","Louisville",2005,"Bobby Petrino","bobby-petrino","Bobby Petrino","Head Coach","White"
"1027","Louisville",2006,"Bobby Petrino","bobby-petrino","Bobby Petrino","Head Coach","White"
"1028","Louisville",2007,"Steve Kragthorpe","steve-kragthorpe","Steve Kragthorpe","Head Coach","White"
"1029","Louisville",2008,"Steve Kragthorpe","steve-kragthorpe","Steve Kragthorpe","Head Coach/Wide Receivers Coach","White"
"1030","Louisville",2009,"Steve Kragthorpe","steve-kragthorpe","Steve Kragthorpe","Head Coach/Offensive Coordinator","White"
"1031","Louisville",2010,"Charlie Strong","charlie-strong","Charlie Strong","Head Coach","Black"
"1032","Louisville",2011,"Charlie Strong","charlie-strong","Charlie Strong","Head Coach","Black"
"1033","Louisville",2012,"Charlie Strong","charlie-strong","Charlie Strong","Head Coach","Black"
"1034","Louisville",2013,"Charlie Strong","charlie-strong","Charlie Strong","Head Coach","Black"
"1035","Louisville",2014,"Bobby Petrino","bobby-petrino","Bobby Petrino","Head Coach","White"
"1036","Louisville",2015,"Bobby Petrino","bobby-petrino","Bobby Petrino","Head Coach","White"
"1037","Louisville",2016,"Bobby Petrino","bobby-petrino","Bobby Petrino","Head Coach","White"
"1038","Louisville",2017,"Bobby Petrino","bobby-petrino","Bobby Petrino","Head Coach","White"
"1039","Louisville",2018,"Bobby Petrino","bobby-petrino","Bobby Petrino","Head Coach","White"
"1040","Louisville",2019,"Scott Satterfield","scott-satterfield","Scott Satterfield","Head Coach","White"
"1041","Louisville",2020,"Scott Satterfield","scott-satterfield","Scott Satterfield","Head Coach","White"
"1042","Louisville",2021,"Scott Satterfield","scott-satterfield","Scott Satterfield","Head Coach","White"
"1043","LSU",2000,"Nick Saban","nick-saban","Nick Saban","Head Coach","White"
